208615406 , -0.005859375 , 0.004638672 , 1.030029 , 0.0 , -0.2439024 , -0.6097561 , -33.33334 , -18.31832 , 100.0
208627947 , -0.005615234 , 0.006835938 , 1.029297 , 0.1219512 , -0.3658537 , -0.8536586 , -34.08408 , -19.06907 , 99.54955
208640635 , -0.003662109 , 0.004394531 , 1.032227 , -0.06097561 , -0.5487805 , -0.4878049 , -33.18319 , -18.16817 , 99.3994
208653310 , -0.01391602 , 0.005859375 , 1.03833 , -0.1829268 , -0.4268293 , -0.6707317 , -32.28228 , -19.06907 , 100.6006
208665924 , -0.01098633 , 0.004882813 , 1.027832 , 0.1219512 , -0.4268293 , -0.4878049 , -32.88288 , -18.16817 , 99.3994
208678618 , -0.01586914 , 0.001953125 , 1.024414 , 0.3658537 , -0.1829268 , -0.4268293 , -32.43243 , -19.21922 , 99.0991
208691247 , -0.009033203 , -0.0007324219 , 1.030762 , 0.1829268 , -0.8536586 , -0.9146341 , -33.33334 , -19.51952 , 99.24925
208703883 , -0.01025391 , 0.006591797 , 1.029297 , 0.304878 , -0.5487805 , -0.4878049 , -31.98198 , -19.51952 , 98.4985
208716581 , -0.01391602 , 0.002441406 , 1.02832 , 0.0 , -0.1219512 , -0.4268293 , -32.13213 , -18.91892 , 98.34835
208729099 , -0.008056641 , 0.003173828 , 1.02832 , 0.304878 , -0.4268293 , -0.4268293 , -33.48348 , -19.21922 , 99.0991
208741747 , -0.01025391 , 0.008789063 , 1.027832 , 0.1829268 , -0.6707317 , -0.3658537 , -34.83484 , -19.51952 , 98.94895
208754411 , -0.01538086 , 0.005859375 , 1.030762 , 0.1219512 , -0.304878 , -0.6097561 , -33.18319 , -19.96997 , 99.6997
208767096 , -0.009033203 , 0.0004882813 , 1.028564 , 0.06097561 , -0.4878049 , -0.9146341 , -31.98198 , -19.81982 , 99.24925
208779720 , -0.01025391 , 0.0078125 , 1.027832 , 0.0 , -0.4268293 , -0.4268293 , -32.43243 , -18.46847 , 99.0991
208792331 , -0.01025391 , 0.005859375 , 1.0354 , 0.3658537 , -0.3658537 , -0.5487805 , -32.43243 , -18.46847 , 99.6997
208805005 , -0.009277344 , 0.004882813 , 1.034668 , 0.06097561 , -0.5487805 , -0.8536586 , -32.43243 , -18.16817 , 99.3994
208817714 , -0.008300781 , 0.005859375 , 1.02832 , 0.2439024 , -0.4878049 , -0.3658537 , -31.53153 , -18.76877 , 98.4985
208830385 , -0.009277344 , 0.0078125 , 1.029541 , -0.06097561 , -0.2439024 , -0.6707317 , -33.48348 , -19.21922 , 98.64865
208843002 , -0.006103516 , 0.001464844 , 1.025635 , 0.304878 , -0.6097561 , -0.6707317 , -32.88288 , -17.71772 , 97.5976
